Symbol,IssuerName,Sector,Industry,IPO
SCS,Steelcase Inc.,Consumer Durables,Office Equipment/Supplies/Services,1998
SCA,Stellus Capital Investment Corporation,n/a,n/a,n/a
SCM,Stellus Capital Investment Corporation,n/a,n/a,2012
SCQ.CL,Stellus Capital Investment Corporation,n/a,n/a,n/a
SCL,Stepan Company,Basic Industries,Package Goods/Cosmetics,n/a
STE,STERIS plc,Health Care,Industrial Specialties,n/a
STL,Sterling Bancorp,Finance,Major Banks,n/a
STC,Stewart Information Services Corporation,Finance,Specialty Insurers,n/a
SF,Stifel Financial Corporation,Finance,Investment Bankers/Brokers/Service,n/a
SF^A,Stifel Financial Corporation,Finance,Investment Bankers/Brokers/Service,n/a
STM,STMicroelectronics N.V.,Technology,Semiconductors,n/a
SGY,Stone Energy Corporation,Energy,Oil & Gas Production,1993
EDF,Stone Harbor Emerging Markets Income Fund,n/a,n/a,2010
EDI,Stone Harbor Emerging Markets Total Income Fund,n/a,n/a,2012
STON,StoneMor Partners L.P.,Consumer Services,Other Consumer Services,2004
SRI,"Stoneridge, Inc.",Capital Goods,Auto Parts:O.E.M.,1997
STOR,STORE Capital Corporation,Consumer Services,Real Estate Investment Trusts,2014
GJH,STRATS Trust,Finance,Finance: Consumer Services,n/a
GJO,STRATS Trust,Finance,Finance: Consumer Services,n/a
GJS,STRATS Trust,Finance,Finance: Consumer Services,n/a
SYK,Stryker Corporation,Health Care,Medical/Dental Instruments,n/a
RGR,"Sturm, Ruger & Company, Inc.",Capital Goods,Ordnance And Accessories,n/a
SPH,"Suburban Propane Partners, L.P.",Consumer Services,Other Specialty Stores,1996
SMFG,Sumitomo Mitsui Financial Group Inc,Finance,Commercial Banks,n/a
INN,"Summit Hotel Properties, Inc.",Consumer Services,Real Estate Investment Trusts,2011
INN^B,"Summit Hotel Properties, Inc.",n/a,n/a,n/a
INN^C,"Summit Hotel Properties, Inc.",n/a,n/a,n/a
INN^D,"Summit Hotel Properties, Inc.",n/a,n/a,n/a
SUM,"Summit Materials, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),2015
SMLP,"Summit Midstream Partners, LP",Public Utilities,Natural Gas Distribution,2012
SUI,"Sun Communities, Inc.",Consumer Services,Real Estate Investment Trusts,1993
SUI^A,"Sun Communities, Inc.",n/a,n/a,n/a
SLF,Sun Life Financial Inc.,Finance,Life Insurance,n/a
SXCP,"SunCoke Energy Partners, L.P.",Basic Industries,Steel/Iron Ore,2013
SXC,"SunCoke Energy, Inc.",Basic Industries,Steel/Iron Ore,2011
SU,Suncor Energy  Inc.,Energy,Integrated oil Companies,n/a
SUN,Sunoco LP,Energy,Oil Refining/Marketing,2012
SHO,"Sunstone Hotel Investors, Inc.",Consumer Services,Hotels/Resorts,2004
SHO^E,"Sunstone Hotel Investors, Inc.",n/a,n/a,n/a
SHO^F,"Sunstone Hotel Investors, Inc.",n/a,n/a,n/a
STI,"SunTrust Banks, Inc.",Finance,Major Banks,n/a
STI.WS.A,"SunTrust Banks, Inc.",n/a,n/a,n/a
STI.WS.B,"SunTrust Banks, Inc.",n/a,n/a,n/a
STI^A,"SunTrust Banks, Inc.",n/a,n/a,n/a
STI^E,"SunTrust Banks, Inc.",n/a,n/a,n/a
SPN,"Superior Energy Services, Inc.",Energy,Oilfield Services/Equipment,n/a
SUP,"Superior Industries International, Inc.",Capital Goods,Auto Parts:O.E.M.,n/a
SVU,SuperValu Inc.,Consumer Non-Durables,Food Distributors,n/a
SLD,Sutherland Asset Management Corporation,Consumer Services,Real Estate Investment Trusts,2013
SLDA,Sutherland Asset Management Corporation,Consumer Services,Real Estate Investment Trusts,2017
SWZ,"Swiss Helvetia Fund, Inc. (The)",n/a,n/a,n/a
SYF,Synchrony Financial,Finance,Finance: Consumer Services,2014
SYT,Syngenta AG,Basic Industries,Agricultural Chemicals,n/a
SNX,Synnex Corporation,Technology,Retail: Computer Software & Peripheral Equipment,2003
SNV,Synovus Financial Corp.,Finance,Major Banks,n/a
SNV^C,Synovus Financial Corp.,n/a,n/a,n/a
GJP,"Synthetic Fixed-Income Securities, Inc.",n/a,n/a,n/a
GJR,"Synthetic Fixed-Income Securities, Inc.",n/a,n/a,n/a
GJT,"Synthetic Fixed-Income Securities, Inc.",Finance,Finance: Consumer Services,n/a
GJV,"Synthetic Fixed-Income Securities, Inc.",Finance,Finance: Consumer Services,n/a
SYY,Sysco Corporation,Consumer Non-Durables,Food Distributors,n/a
SYX,Systemax Inc.,Consumer Services,Catalog/Specialty Distribution,n/a
DATA,"Tableau Software, Inc.",Technology,Computer Software: Prepackaged Software,2013
TAHO,"Tahoe Resources, Inc.",Basic Industries,Precious Metals,n/a
TLRD,"Tailored Brands, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,n/a
TWN,"Taiwan Fund, Inc. (The)",n/a,n/a,1986
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Semiconductors,1997
TAL,TAL Education Group,Consumer Services,Other Consumer Services,n/a
TEGP,"Tallgrass Energy GP, LP",Public Utilities,Natural Gas Distribution,2015
TEP,"Tallgrass Energy Partners, LP",Public Utilities,Natural Gas Distribution,2013
SKT,"Tanger Factory Outlet Centers, Inc.",Consumer Services,Real Estate Investment Trusts,1993
NGLS^A,Targa Resources Partners LP,n/a,n/a,n/a
TRGP,"Targa Resources, Inc.",Public Utilities,Natural Gas Distribution,2010
TGT,Target Corporation,Consumer Services,Department/Specialty Retail Stores,n/a
TARO,Taro Pharmaceutical Industries Ltd.,Health Care,Major Pharmaceuticals,n/a
TTM,Tata Motors Ltd,Capital Goods,Auto Manufacturing,n/a
TCO,"Taubman Centers, Inc.",Consumer Services,Real Estate Investment Trusts,1992
TCO^J,"Taubman Centers, Inc.",n/a,n/a,n/a
TCO^K,"Taubman Centers, Inc.",n/a,n/a,n/a
TMHC,Taylor Morrison Home Corporation,Capital Goods,Homebuilding,2013
TCP,"TC PipeLines, LP",Public Utilities,Natural Gas Distribution,n/a
TCF,TCF Financial Corporation,Finance,Major Banks,n/a
TCF.WS,TCF Financial Corporation,n/a,n/a,n/a
TCF^C,TCF Financial Corporation,n/a,n/a,n/a
TSI,"TCW Strategic Income Fund, Inc.",n/a,n/a,n/a
TEL,TE Connectivity Ltd.,Consumer Non-Durables,Electronic Components,n/a
TISI,"Team, Inc.",Consumer Services,Other Consumer Services,n/a
FTI,TechnipFMC plc,Energy,Metal Fabrications,n/a
TECK,Teck Resources Ltd,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),n/a
TK,Teekay Corporation,Transportation,Marine Transportation,n/a
TGP,Teekay LNG Partners L.P.,Consumer Services,Marine Transportation,2005
TGP^A,Teekay LNG Partners L.P.,n/a,n/a,n/a
TOO,Teekay Offshore Partners L.P.,Consumer Services,Marine Transportation,2006
TOO^A,Teekay Offshore Partners L.P.,n/a,n/a,n/a
TOO^B,Teekay Offshore Partners L.P.,n/a,n/a,n/a
TNK,Teekay Tankers Ltd.,Consumer Services,Marine Transportation,2007
GCI,TEGNA Inc.,Consumer Services,Newspapers/Magazines,2015
TGNA,TEGNA Inc.,Consumer Services,Broadcasting,n/a
TRC,Tejon Ranch Co,Finance,Real Estate,n/a
HQH,Tekla Healthcare Investors,n/a,n/a,1987
THQ,Tekla Healthcare Opportunies Fund,n/a,n/a,2014
HQL,Tekla Life Sciences Investors,n/a,n/a,1992
THW,Tekla World Healthcare Fund,n/a,n/a,2015
TDOC,"Teladoc, Inc.",Health Care,Medical/Nursing Services,2015
TEO,Telecom Argentina Stet - France Telecom S.A.,Public Utilities,Telecommunications Equipment,n/a
TI,Telecom Italia S.P.A.,Consumer Services,Telecommunications Equipment,n/a
TI.A,Telecom Italia S.P.A.,n/a,n/a,n/a
TDY,Teledyne Technologies Incorporated,Capital Goods,Industrial Machinery/Components,n/a
TFX,Teleflex Incorporated,Health Care,Medical/Dental Instruments,n/a
VIV,Telefonica Brasil S.A.,Public Utilities,Telecommunications Equipment,n/a
TEF,Telefonica SA,Public Utilities,Telecommunications Equipment,1988
TDA,"Telephone and Data Systems, Inc.",Public Utilities,Telecommunications Equipment,n/a
TDE,"Telephone and Data Systems, Inc.",Public Utilities,Telecommunications Equipment,n/a
TDI,"Telephone and Data Systems, Inc.",Public Utilities,Telecommunications Equipment,n/a
TDJ,"Telephone and Data Systems, Inc.",Public Utilities,Telecommunications Equipment,n/a
TDS,"Telephone and Data Systems, Inc.",Public Utilities,Telecommunications Equipment,n/a
TU,TELUS Corporation,Public Utilities,Telecommunications Equipment,n/a
TDF,"Templeton Dragon Fund, Inc.",n/a,n/a,n/a
EMF,Templeton Emerging Markets Fund,n/a,n/a,1987
TEI,"Templeton Emerging Markets Income Fund, Inc.",n/a,n/a,1993
GIM,"Templeton Global Income Fund, Inc.",n/a,n/a,1988
TPX,"Tempur Sealy International, Inc.",Consumer Durables,Home Furnishings,2003
TS,Tenaris S.A.,Basic Industries,Steel/Iron Ore,n/a
THC,Tenet Healthcare Corporation,Health Care,Hospital/Nursing Management,n/a
TNC,Tennant Company,Technology,Industrial Machinery/Components,n/a
TEN,Tenneco Inc.,Capital Goods,Auto Parts:O.E.M.,n/a
TVC,Tennessee Valley Authority,Public Utilities,Electric Utilities: Central,n/a
TVE,Tennessee Valley Authority,Public Utilities,Electric Utilities: Central,n/a
TDC,Teradata Corporation,Technology,Computer Manufacturing,n/a
TER,"Teradyne, Inc.",Capital Goods,Electrical Products,n/a
TEX,Terex Corporation,Capital Goods,Construction/Ag Equipment/Trucks,n/a
TX,Ternium S.A.,Basic Industries,Steel/Iron Ore,n/a
TNH,"Terra Nitrogen Company, L.P.",Basic Industries,Agricultural Chemicals,n/a
TRNO,Terreno Realty Corporation,Finance,Real Estate,2010
TTI,"Tetra Technologies, Inc.",Energy,Oil & Gas Production,n/a
TEVA,Teva Pharmaceutical Industries Limited,Health Care,Major Pharmaceuticals,n/a
TPL,Texas Pacific Land Trust,Energy,Oil & Gas Production,n/a
TGH,Textainer Group Holdings Limited,Technology,Diversified Commercial Services,2007
TXT,Textron Inc.,Capital Goods,Aerospace,n/a
TTF,"Thai Fund, Inc. (The)",n/a,n/a,1988
AES,The AES Corporation,Basic Industries,Electric Utilities: Central,n/a
BX,The Blackstone Group L.P.,Finance,Investment Managers,2007
CEE,"The Central and Eastern Europe Fund, Inc.",n/a,n/a,n/a
SCHW,The Charles Schwab Corporation,Finance,Investment Bankers/Brokers/Service,n/a
SCHW^B,The Charles Schwab Corporation,n/a,n/a,n/a
SCHW^C,The Charles Schwab Corporation,n/a,n/a,n/a
SCHW^D,The Charles Schwab Corporation,n/a,n/a,n/a
SRV,The Cushing MLP Total Return Fund,n/a,n/a,n/a
GRX,The Gabelli Healthcare & Wellness Trust,n/a,n/a,n/a
GRX^A,The Gabelli Healthcare & Wellness Trust,n/a,n/a,n/a
GRX^B,The Gabelli Healthcare & Wellness Trust,n/a,n/a,n/a
GDL,The GDL Fund,n/a,n/a,2007
GDL^B,The GDL Fund,n/a,n/a,n/a
THG,"The Hanover Insurance Group, Inc.",Finance,Property-Casualty Insurers,n/a
THGA,"The Hanover Insurance Group, Inc.",Finance,Property-Casualty Insurers,n/a
RUBI,"The Rubicon Project, Inc.",Technology,"Computer Software: Programming, Data Processing",2014
TRV,"The Travelers Companies, Inc.",Finance,Property-Casualty Insurers,n/a
TMO,Thermo Fisher Scientific Inc,Capital Goods,Industrial Machinery/Components,n/a
THR,"Thermon Group Holdings, Inc.",Energy,Industrial Machinery/Components,2011
TPRE,Third Point Reinsurance Ltd.,Finance,Property-Casualty Insurers,2013
TSLF,THL Credit Senior Loan Fund,n/a,n/a,2013
TCRX,"THL Credit, Inc.",n/a,n/a,2014
TCRZ,"THL Credit, Inc.",n/a,n/a,2015
TRI,Thomson Reuters Corp,Consumer Services,Publishing,n/a
THO,"Thor Industries, Inc.",Consumer Non-Durables,Homebuilding,n/a
TDW,Tidewater Inc.,Consumer Services,Marine Transportation,2017
TIER,"TIER REIT, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
TIF,Tiffany & Co.,Consumer Services,Consumer Specialties,1987
TLYS,"Tilly&#39;s, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,2012
TSU,TIM Participacoes S.A.,Public Utilities,Telecommunications Equipment,n/a
TIME,Time Inc.,Consumer Services,Newspapers/Magazines,2014
TWX,Time Warner Inc.,Consumer Services,Television Services,n/a
TKR,Timken Company (The),Capital Goods,Metal Fabrications,n/a
TMST,Timken Steel Corporation,Basic Industries,Steel/Iron Ore,2014
TWI,"Titan International, Inc.",Basic Industries,Steel/Iron Ore,n/a
TJX,"TJX Companies, Inc. (The)",Consumer Services,Clothing/Shoe/Accessory Stores,n/a
TOL,Toll Brothers Inc.,Capital Goods,Homebuilding,n/a
TR,"Tootsie Roll Industries, Inc.",Consumer Non-Durables,Specialty Foods,n/a
BLD,TopBuild Corp.,Basic Industries,Engineering & Construction,2015
TMK,Torchmark Corporation,Finance,Life Insurance,n/a
TMK^B,Torchmark Corporation,n/a,n/a,n/a
TMK^C,Torchmark Corporation,n/a,n/a,n/a
TTC,Toro Company (The),Capital Goods,Tools/Hardware,n/a
TD,Toronto Dominion Bank (The),Finance,Commercial Banks,n/a
NDP,"Tortoise Energy Independence Fund, Inc.",n/a,n/a,2012
TYG,Tortoise Energy Infrastructure Corporation,n/a,n/a,2004
NTG,"Tortoise MLP Fund, Inc.",n/a,n/a,2010
TTP,"Tortoise Pipeline & Energy Fund, Inc.",n/a,n/a,2011
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",n/a,n/a,2009
TOT,Total S.A.,Energy,Oil & Gas Production,n/a
TSS,"Total System Services, Inc.",Miscellaneous,Business Services,n/a
TOWR,"Tower International, Inc.",Capital Goods,Auto Parts:O.E.M.,2010
TSQ,"Townsquare Media, Inc.",Consumer Services,Broadcasting,2014
TM,Toyota Motor Corp Ltd Ord,Capital Goods,Auto Manufacturing,n/a
TPGE,TPG Pace Energy Holdings Corp.,Finance,Business Services,2017
TPGE.U,TPG Pace Energy Holdings Corp.,n/a,n/a,2017
TPGE.WS,TPG Pace Energy Holdings Corp.,n/a,n/a,n/a
TPGH,TPG Pace Holdings Corp.,Finance,Business Services,2017
TPGH.U,TPG Pace Holdings Corp.,n/a,n/a,2017
TPGH.WS,TPG Pace Holdings Corp.,n/a,n/a,n/a
TRTX,"TPG RE Finance Trust, Inc.",Consumer Services,Real Estate Investment Trusts,2017
TSLX,"TPG Specialty Lending, Inc.",n/a,n/a,2014
TAC,TransAlta Corporation,Public Utilities,Electric Utilities: Central,n/a
TRP,TransCanada Corporation,Public Utilities,Natural Gas Distribution,n/a
TCI,"Transcontinental Realty Investors, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
TDG,Transdigm Group Incorporated,Capital Goods,Military/Government/Technical,2006
TLP,TransMontaigne Partners L.P.,Energy,Natural Gas Distribution,2005
RIG,Transocean Ltd.,Energy,Oil & Gas Production,n/a
TGS,Transportadora De Gas Sa Ord B,Public Utilities,Natural Gas Distribution,n/a
TRU,TransUnion,Finance,Finance: Consumer Services,2015
TVPT,Travelport Worldwide Limited,Consumer Services,Transportation Services,2014
TREC,Trecora Resources,Energy,Integrated oil Companies,n/a
TG,Tredegar Corporation,Capital Goods,Metal Fabrications,n/a
THS,"Treehouse Foods, Inc.",Consumer Non-Durables,Packaged Foods,n/a
TRMR,"Tremor Video, Inc.",Technology,Advertising,2013
TREX,"Trex Company, Inc.",Basic Industries,Forest Products,n/a
TY,Tri Continental Corporation,n/a,n/a,n/a
TY^,Tri Continental Corporation,n/a,n/a,n/a
TPH,"TRI Pointe Group, Inc.",Capital Goods,Homebuilding,2013
TCAP,Triangle Capital Corporation,n/a,n/a,2007
TCCA,Triangle Capital Corporation,n/a,n/a,n/a
TCCB,Triangle Capital Corporation,n/a,n/a,2015
TRCO,Tribune Media Company,Consumer Services,Broadcasting,2014
TNET,"TriNet Group, Inc.",Miscellaneous,Business Services,2014
TRN,"Trinity Industries, Inc.",Capital Goods,Railroads,n/a
TSE,Trinseo S.A.,Basic Industries,Major Chemicals,2014
TPVG,TriplePoint Venture Growth BDC Corp.,n/a,n/a,2014
TPVY,TriplePoint Venture Growth BDC Corp.,n/a,n/a,2017
GTS,Triple-S Management Corporation,Finance,Accident &Health Insurance,2007
TRTN,Triton International Limited,Technology,Diversified Commercial Services,2016
TGI,"Triumph Group, Inc.",Capital Goods,Aerospace,1996
TROX,Tronox Limited,Basic Industries,Major Chemicals,n/a
TBI,"TrueBlue, Inc.",Technology,Professional Services,n/a
TNP,Tsakos Energy Navigation Ltd,Transportation,Marine Transportation,2002
TNP^B,Tsakos Energy Navigation Ltd,n/a,n/a,n/a
TNP^C,Tsakos Energy Navigation Ltd,n/a,n/a,n/a
TNP^D,Tsakos Energy Navigation Ltd,n/a,n/a,n/a
TNP^E,Tsakos Energy Navigation Ltd,n/a,n/a,n/a
TUP,Tupperware Brands Corporation,Consumer Non-Durables,Plastic Products,n/a
TKC,Turkcell Iletisim Hizmetleri AS,Public Utilities,Telecommunications Equipment,n/a
TKF,"Turkish Investment Fund, Inc. (The)",n/a,n/a,1989
TPB,"Turning Point Brands, Inc.",Consumer Non-Durables,Tobacco,2016
TRQ,Turquoise Hill Resources Ltd.,Basic Industries,Precious Metals,n/a
TPC,Tutor Perini Corporation,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,n/a
TWLO,Twilio Inc.,Technology,Computer Software: Prepackaged Software,2016
TWTR,"Twitter, Inc.",Technology,"Computer Software: Programming, Data Processing",2013
TWO,Two Harbors Investments Corp,Consumer Services,Real Estate Investment Trusts,n/a
TWO^A,Two Harbors Investments Corp,n/a,n/a,n/a
TWO^B,Two Harbors Investments Corp,n/a,n/a,n/a
TYL,"Tyler Technologies, Inc.",Technology,Computer Software: Prepackaged Software,n/a
TSN,"Tyson Foods, Inc.",Consumer Non-Durables,Meat/Poultry/Fish,n/a
USB,U.S. Bancorp,Finance,Major Banks,n/a
USB^A,U.S. Bancorp,Finance,Major Banks,n/a
USB^H,U.S. Bancorp,n/a,n/a,n/a
USB^M,U.S. Bancorp,n/a,n/a,n/a
USB^O,U.S. Bancorp,n/a,n/a,n/a
USPH,"U.S. Physical Therapy, Inc.",Health Care,Medical/Nursing Services,1992
SLCA,"U.S. Silica Holdings, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),2012
UBS,UBS AG,Finance,Major Banks,2014
UGI,UGI Corporation,Public Utilities,Natural Gas Distribution,n/a
UGP,Ultrapar Participacoes S.A.,Public Utilities,Oil/Gas Transmission,n/a
UMH,"UMH Properties, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
UMH^B,"UMH Properties, Inc.",n/a,n/a,n/a
UMH^C,"UMH Properties, Inc.",n/a,n/a,n/a
UA,"Under Armour, Inc.",Consumer Non-Durables,Apparel,2016
UAA,"Under Armour, Inc.",Consumer Non-Durables,Apparel,n/a
UFI,"Unifi, Inc.",Consumer Non-Durables,Textiles,n/a
UNF,Unifirst Corporation,Consumer Services,Other Consumer Services,n/a
UN,Unilever NV,Basic Industries,Package Goods/Cosmetics,n/a
UL,Unilever PLC,Basic Industries,Package Goods/Cosmetics,n/a
UNP,Union Pacific Corporation,Transportation,Railroads,n/a
UIS,Unisys Corporation,Technology,EDP Services,n/a
UNT,Unit Corporation,Energy,Oil & Gas Production,n/a
UAL,"United Continental Holdings, Inc.",Transportation,Air Freight/Delivery Services,n/a
UDR,"United Dominion Realty Trust, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
UMC,United Microelectronics Corporation,Technology,Semiconductors,n/a
UPS,"United Parcel Service, Inc.",Transportation,Trucking Freight/Courier Services,1999
URI,"United Rentals, Inc.",Technology,Diversified Commercial Services,1997
USM,United States Cellular Corporation,Public Utilities,Telecommunications Equipment,1988
UZA,United States Cellular Corporation,Public Utilities,Telecommunications Equipment,n/a
UZB,United States Cellular Corporation,Public Utilities,Telecommunications Equipment,2014
UZC,United States Cellular Corporation,Public Utilities,Telecommunications Equipment,2015
X,United States Steel Corporation,Basic Industries,Steel/Iron Ore,n/a
UTX,United Technologies Corporation,Capital Goods,Aerospace,n/a
UNH,UnitedHealth Group Incorporated,Health Care,Medical Specialities,n/a
UTL,UNITIL Corporation,Public Utilities,Power Generation,n/a
UNVR,Univar Inc.,Consumer Durables,Specialty Chemicals,2015
UVV,Universal Corporation,Consumer Services,Farming/Seeds/Milling,n/a
UHT,Universal Health Realty Income Trust,Consumer Services,Real Estate Investment Trusts,n/a
UHS,"Universal Health Services, Inc.",Health Care,Hospital/Nursing Management,n/a
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Finance,Property-Casualty Insurers,n/a
UTI,Universal Technical Institute Inc,Consumer Services,Other Consumer Services,2003
UNM,Unum Group,Finance,Accident &Health Insurance,n/a
UE,Urban Edge Properties,Finance,Real Estate,2015
UBA,Urstadt Biddle Properties Inc.,Consumer Services,Real Estate Investment Trusts,n/a
UBP,Urstadt Biddle Properties Inc.,Consumer Services,Real Estate Investment Trusts,n/a
UBP^F,Urstadt Biddle Properties Inc.,n/a,n/a,n/a
UBP^G,Urstadt Biddle Properties Inc.,n/a,n/a,n/a
USFD,US Foods Holding Corp.,Consumer Non-Durables,Food Distributors,2016
USAC,"USA Compression Partners, LP",Public Utilities,Natural Gas Distribution,2013
USNA,"USANA Health Sciences, Inc.",Consumer Durables,Specialty Chemicals,n/a
USDP,USD Partners LP,Transportation,Railroads,2014
USG,USG Corporation,Capital Goods,Building Materials,n/a
BIF,"USLIFE Income Fund, Inc.",n/a,n/a,n/a
VFC,V.F. Corporation,Consumer Non-Durables,Apparel,n/a
EGY,Vaalco Energy Inc,Energy,Oil & Gas Production,n/a
MTN,"Vail Resorts, Inc.",Consumer Services,Services-Misc. Amusement & Recreation,1997
VALE,VALE S.A.,Basic Industries,Precious Metals,n/a
VALE.P,VALE S.A.,n/a,n/a,n/a
VRX,"Valeant Pharmaceuticals International, Inc.",Health Care,Major Pharmaceuticals,n/a
VLO,Valero Energy Corporation,Energy,Integrated oil Companies,n/a
VLP,Valero Energy Partners LP,Energy,Natural Gas Distribution,2013
VHI,"Valhi, Inc.",Basic Industries,Major Chemicals,n/a
VR,"Validus Holdings, Ltd.",Finance,Property-Casualty Insurers,2007
VR^A,"Validus Holdings, Ltd.",n/a,n/a,n/a
