Symbol,IssuerName,Sector,Industry,IPO
FNHC,Federated National Holding Company,Finance,Property-Casualty Insurers,n/a
FENC,Fennec Pharmaceuticals Inc.,n/a,n/a,n/a
GSM,Ferroglobe PLC,Capital Goods,Metal Fabrications,n/a
FCSC,Fibrocell Science Inc,Health Care,Major Pharmaceuticals,n/a
FGEN,"FibroGen, Inc",Health Care,Major Pharmaceuticals,2014
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,n/a,n/a,n/a
LION,Fidelity Southern Corporation,Finance,Major Banks,n/a
FDUS,Fidus Investment Corporation,n/a,n/a,2011
FRGI,"Fiesta Restaurant Group, Inc.",Consumer Services,Restaurants,n/a
FSAM,Fifth Street Asset Management Inc.,Finance,Investment Managers,2014
FSC,Fifth Street Finance Corp.,n/a,n/a,2008
FSCFL,Fifth Street Finance Corp.,n/a,n/a,n/a
FSFR,Fifth Street Senior Floating Rate Corp.,n/a,n/a,n/a
FITB,Fifth Third Bancorp,Finance,Major Banks,n/a
FITBI,Fifth Third Bancorp,Finance,Major Banks,n/a
FNGN,"Financial Engines, Inc.",Finance,Investment Managers,2010
FISI,"Financial Institutions, Inc.",Finance,Major Banks,1999
FNSR,Finisar Corporation,Technology,Semiconductors,1999
FNJN,"Finjan Holdings, Inc.",Miscellaneous,Multi-Sector Companies,n/a
FNTE,FinTech Acquisition Corp. II,Finance,Business Services,2017
FNTEU,FinTech Acquisition Corp. II,Finance,Business Services,2017
FNTEW,FinTech Acquisition Corp. II,Finance,Business Services,2017
FEYE,"FireEye, Inc.",Technology,Computer peripheral equipment,2013
FBNC,First Bancorp,Finance,Major Banks,1987
FNLC,"First Bancorp, Inc (ME)",Finance,Major Banks,n/a
FRBA,First Bank,n/a,n/a,2013
BUSE,First Busey Corporation,Finance,Major Banks,n/a
FBIZ,"First Business Financial Services, Inc.",Finance,Major Banks,n/a
FCAP,"First Capital, Inc.",Finance,Savings Institutions,n/a
FCFS,"First Cash, Inc.",Consumer Services,Other Specialty Stores,1991
FCNCA,"First Citizens BancShares, Inc.",Finance,Major Banks,n/a
FCBC,"First Community Bancshares, Inc.",Finance,Major Banks,n/a
FCCO,First Community Corporation,Finance,Major Banks,n/a
FBNK,"First Connecticut Bancorp, Inc.",Finance,Banks,2011
FDEF,First Defiance Financial Corp.,Finance,Savings Institutions,n/a
FFBC,First Financial Bancorp.,Finance,Major Banks,n/a
FFBCW,First Financial Bancorp.,Finance,Major Banks,n/a
FFIN,"First Financial Bankshares, Inc.",Finance,Major Banks,n/a
THFF,First Financial Corporation Indiana,Finance,Major Banks,n/a
FFNW,"First Financial Northwest, Inc.",Finance,Major Banks,n/a
FFWM,First Foundation Inc.,Finance,Major Banks,n/a
FGBI,"First Guaranty Bancshares, Inc.",Finance,Savings Institutions,n/a
FHB,"First Hawaiian, Inc.",Finance,Major Banks,2016
INBK,First Internet Bancorp,Finance,Major Banks,n/a
INBKL,First Internet Bancorp,Finance,Major Banks,n/a
FIBK,"First Interstate BancSystem, Inc.",Finance,Major Banks,2010
FRME,First Merchants Corporation,Finance,Major Banks,n/a
FMBH,"First Mid-Illinois Bancshares, Inc.",Finance,Major Banks,n/a
FMBI,"First Midwest Bancorp, Inc.",Finance,Major Banks,n/a
FNWB,First Northwest Bancorp,Finance,Banks,2015
FSFG,"First Savings Financial Group, Inc.",Finance,Savings Institutions,n/a
FSLR,"First Solar, Inc.",Technology,Semiconductors,2006
FSBK,First South Bancorp Inc,Finance,Major Banks,n/a
FAAR,First Trust Alternative Absolute Return Strategy ETF,n/a,n/a,n/a
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,n/a,n/a,n/a
BICK,First Trust BICK Index Fund,n/a,n/a,n/a
FBZ,First Trust Brazil AlphaDEX Fund,n/a,n/a,n/a
FCAL,First Trust California Municipal High income ETF,n/a,n/a,n/a
FCAN,First Trust Canada AlphaDEX Fund,n/a,n/a,n/a
FTCS,First Trust Capital Strength ETF,n/a,n/a,n/a
FCEF,First Trust CEF Income Opportunity ETF,n/a,n/a,n/a
FCA,First Trust China AlphaDEX Fund,n/a,n/a,n/a
SKYY,First Trust Cloud Computing ETF,n/a,n/a,n/a
RNDM,First Trust Developed International Equity Select ETF,n/a,n/a,n/a
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,n/a,n/a,n/a
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,n/a,n/a,n/a
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,n/a,n/a,n/a
FV,First Trust Dorsey Wright Focus 5 ETF,n/a,n/a,n/a
IFV,First Trust Dorsey Wright International Focus 5 ETF,n/a,n/a,n/a
DWPP,First Trust Dorsey Wright People&#39;s Portfolio ETF,n/a,n/a,n/a
FEM,First Trust Emerging Markets AlphaDEX Fund,n/a,n/a,n/a
RNEM,First Trust Emerging Markets Equity Select ETF,n/a,n/a,n/a
FEMB,First Trust Emerging Markets Local Currency Bond ETF,n/a,n/a,n/a
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,n/a,n/a,n/a
FTSM,First Trust Enhanced Short Maturity ETF,n/a,n/a,n/a
FEP,First Trust Europe AlphaDEX Fund,n/a,n/a,n/a
FEUZ,First Trust Eurozone AlphaDEX ETF,n/a,n/a,n/a
FGM,First Trust Germany AlphaDEX Fund,n/a,n/a,n/a
FTGC,First Trust Global Tactical Commodity Strategy Fund,n/a,n/a,n/a
FTHI,First Trust High Income ETF,n/a,n/a,n/a
HYLS,First Trust High Yield Long/Short ETF,n/a,n/a,n/a
FHK,First Trust Hong Kong AlphaDEX Fund,n/a,n/a,n/a
FTAG,First Trust Indxx Global Agriculture ETF,n/a,n/a,n/a
FTRI,First Trust Indxx Global Natural Resources Income ETF,n/a,n/a,n/a
FPXI,First Trust International IPO ETF,n/a,n/a,n/a
YDIV,First Trust International Multi-Asset Diversified Income Index,n/a,n/a,n/a
FJP,First Trust Japan AlphaDEX Fund,n/a,n/a,n/a
FEX,First Trust Large Cap Core AlphaDEX Fund,n/a,n/a,n/a
FTC,First Trust Large Cap Growth AlphaDEX Fund,n/a,n/a,n/a
RNLC,First Trust Large Cap US Equity Select ETF,n/a,n/a,n/a
FTA,First Trust Large Cap Value AlphaDEX Fund,n/a,n/a,n/a
FLN,First Trust Latin America AlphaDEX Fund,n/a,n/a,n/a
FTLB,First Trust Low Beta Income ETF,n/a,n/a,n/a
LMBS,First Trust Low Duration Opportunities ETF,n/a,n/a,n/a
FMB,First Trust Managed Municipal ETF,n/a,n/a,n/a
FMK,First Trust Mega Cap AlphaDEX Fund,n/a,n/a,n/a
FNX,First Trust Mid Cap Core AlphaDEX Fund,n/a,n/a,n/a
FNY,First Trust Mid Cap Growth AlphaDEX Fund,n/a,n/a,n/a
RNMC,First Trust Mid Cap US Equity Select ETF,n/a,n/a,n/a
FNK,First Trust Mid Cap Value AlphaDEX Fund,n/a,n/a,n/a
FAD,First Trust Multi Cap Growth AlphaDEX Fund,n/a,n/a,n/a
FAB,First Trust Multi Cap Value AlphaDEX Fund,n/a,n/a,n/a
MDIV,First Trust Multi-Asset Diversified Income Index Fund,n/a,n/a,n/a
MCEF,First Trust Municipal CEF Income Opportunity ETF,n/a,n/a,n/a
QABA,First Trust NASDAQ ABA Community Bank Index Fund,n/a,n/a,n/a
FTXO,First Trust Nasdaq Bank ETF,n/a,n/a,n/a
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,n/a,n/a,n/a
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,n/a,n/a,n/a
CIBR,First Trust NASDAQ Cybersecurity ETF,n/a,n/a,n/a
FTXG,First Trust Nasdaq Food & Beverage ETF,n/a,n/a,n/a
CARZ,First Trust NASDAQ Global Auto Index Fund,n/a,n/a,n/a
FTXN,First Trust Nasdaq Oil & Gas ETF,n/a,n/a,n/a
FTXH,First Trust Nasdaq Pharmaceuticals ETF,n/a,n/a,n/a
FTXD,First Trust Nasdaq Retail ETF,n/a,n/a,n/a
FTXL,First Trust Nasdaq Semiconductor ETF,n/a,n/a,n/a
FONE,First Trust NASDAQ Smartphone Index Fund,n/a,n/a,n/a
TDIV,First Trust NASDAQ Technology Dividend Index Fund,n/a,n/a,n/a
FTXR,First Trust Nasdaq Transportation ETF,n/a,n/a,n/a
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,n/a,n/a,n/a
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,n/a,n/a,n/a
QTEC,First Trust NASDAQ-100- Technology Index Fund,n/a,n/a,n/a
AIRR,First Trust RBA American Industrial Renaissance ETF,n/a,n/a,n/a
QINC,First Trust RBA Quality Income ETF,n/a,n/a,n/a
RDVY,First Trust Rising Dividend Achievers ETF,n/a,n/a,n/a
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,n/a,n/a,n/a
RFDI,First Trust RiverFront Dynamic Developed International ETF,n/a,n/a,n/a
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,n/a,n/a,n/a
RFEU,First Trust RiverFront Dynamic Europe ETF,n/a,n/a,n/a
FTSL,First Trust Senior Loan Fund ETF,n/a,n/a,n/a
FYX,First Trust Small Cap Core AlphaDEX Fund,n/a,n/a,n/a
FYC,First Trust Small Cap Growth AlphaDEX Fund,n/a,n/a,n/a
RNSC,First Trust Small Cap US Equity Select ETF,n/a,n/a,n/a
FYT,First Trust Small Cap Value AlphaDEX Fund,n/a,n/a,n/a
FKO,First Trust South Korea AlphaDEX Fund,n/a,n/a,n/a
FCVT,First Trust SSI Strategic Convertible Securities ETF,n/a,n/a,n/a
FDIV,First Trust Strategic Income ETF,n/a,n/a,n/a
FSZ,First Trust Switzerland AlphaDEX Fund,n/a,n/a,n/a
FTW,First Trust Taiwan AlphaDEX Fund,n/a,n/a,n/a
FIXD,First Trust TCW Opportunistic Fixed Income ETF,n/a,n/a,n/a
TUSA,First Trust Total US Market AlphaDEX ETF,n/a,n/a,n/a
FKU,First Trust United Kingdom AlphaDEX Fund,n/a,n/a,n/a
RNDV,First Trust US Equity Dividend Select ETF,n/a,n/a,n/a
FUNC,First United Corporation,Finance,Major Banks,n/a
FUSB,"First US Bancshares, Inc.",Finance,Major Banks,n/a
SVVC,"Firsthand Technology Value Fund, Inc.",n/a,n/a,n/a
FSV,FirstService Corporation,Finance,Real Estate,n/a
FISV,"Fiserv, Inc.",Technology,EDP Services,1986
FIVE,"Five Below, Inc.",Consumer Services,Department/Specialty Retail Stores,2012
FPRX,"Five Prime Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2013
FVE,Five Star Senior Living Inc.,Health Care,Hospital/Nursing Management,n/a
FIVN,"Five9, Inc.",Technology,EDP Services,2014
FLEX,Flex Ltd.,Technology,Electrical Products,1994
FLKS,"Flex Pharma, Inc.",Health Care,Major Pharmaceuticals,2015
FLXN,"Flexion Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,n/a,n/a,n/a
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,n/a,n/a,n/a
MBSD,FlexShares Disciplined Duration MBS Index Fund,n/a,n/a,n/a
ASET,FlexShares Real Assets Allocation Index Fund,n/a,n/a,n/a
ESGG,FlexShares STOXX Global ESG Impact Index Fund,n/a,n/a,n/a
ESG,FlexShares STOXX US ESG Impact Index Fund,n/a,n/a,n/a
QLC,FlexShares US Quality Large Cap Index Fund,n/a,n/a,n/a
FPAY,"FlexShopper, Inc.",Technology,Diversified Commercial Services,n/a
FLXS,"Flexsteel Industries, Inc.",Consumer Durables,Home Furnishings,n/a
FLIR,"FLIR Systems, Inc.",Capital Goods,Industrial Machinery/Components,1993
FLDM,Fluidigm Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments,2011
FFIC,Flushing Financial Corporation,Finance,Major Banks,n/a
FNBG,FNB Bancorp,Finance,Major Banks,n/a
FOMX,Foamix Pharmaceuticals Ltd.,Consumer Durables,Specialty Chemicals,2014
FOGO,"Fogo de Chao, Inc.",Consumer Services,Restaurants,2015
FONR,Fonar Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,1981
FRSX,Foresight Autonomous Holdings Ltd.,Technology,Computer Software: Prepackaged Software,n/a
FH,FORM Holdings Corp.,Miscellaneous,Multi-Sector Companies,n/a
FORM,"FormFactor, Inc.",Technology,Semiconductors,2003
FORTY,Formula Systems (1985) Ltd.,Technology,EDP Services,n/a
FORR,"Forrester Research, Inc.",Consumer Services,Diversified Commercial Services,1996
FRTA,"Forterra, Inc.",Capital Goods,Building Materials,2016
FTNT,"Fortinet, Inc.",Technology,Computer peripheral equipment,2009
FBIO,"Fortress Biotech, Inc.",Health Care,Major Pharmaceuticals,n/a
FMCI,Forum Merger Corporation,Finance,Business Services,2017
FMCIR,Forum Merger Corporation,Finance,Business Services,2017
FMCIU,Forum Merger Corporation,Finance,Business Services,2017
FMCIW,Forum Merger Corporation,Finance,Business Services,2017
FWRD,Forward Air Corporation,Transportation,Oil Refining/Marketing,n/a
FORD,"Forward Industries, Inc.",Consumer Non-Durables,Plastic Products,n/a
FWP,Forward Pharma A/S,Health Care,Major Pharmaceuticals,2014
FOSL,"Fossil Group, Inc.",Consumer Non-Durables,Consumer Specialties,1993
FMI,"Foundation Medicine, Inc.",Health Care,Medical Specialities,2013
FOXF,Fox Factory Holding Corp.,Consumer Non-Durables,Motor Vehicles,2013
FRAN,Francesca&#39;s Holdings Corporation,Consumer Services,Clothing/Shoe/Accessory Stores,2011
FELE,"Franklin Electric Co., Inc.",Consumer Durables,Metal Fabrications,n/a
FKLY,"Frankly, Inc.",n/a,n/a,n/a
FKLYU,"Frankly, Inc.",n/a,n/a,n/a
FRED,"Fred&#39;s, Inc.",Consumer Services,Department/Specialty Retail Stores,1992
RAIL,"Freightcar America, Inc.",Capital Goods,Railroads,2005
FEIM,"Frequency Electronics, Inc.",Capital Goods,Electrical Products,n/a
FRPT,"Freshpet, Inc.",Consumer Non-Durables,Packaged Foods,2014
FTEO,"FRONTEO, Inc.",n/a,n/a,2013
FTR,Frontier Communications Corporation,Public Utilities,Telecommunications Equipment,n/a
FTRPR,Frontier Communications Corporation,Public Utilities,Telecommunications Equipment,n/a
FRPH,"FRP Holdings, Inc.",Finance,Real Estate,n/a
FSBW,"FS Bancorp, Inc.",Finance,Banks,2012
FSBC,"FSB Bancorp, Inc.",Finance,Savings Institutions,n/a
FTD,"FTD Companies, Inc.",Consumer Services,Other Consumer Services,n/a
FTEK,"Fuel Tech, Inc.",Capital Goods,Pollution Control Equipment,n/a
FCEL,"FuelCell Energy, Inc.",Miscellaneous,Industrial Machinery/Components,n/a
FLGT,"Fulgent Genetics, Inc.",Health Care,Medical Specialities,2016
FORK,Fuling Global Inc.,Consumer Non-Durables,Plastic Products,2015
FLL,"Full House Resorts, Inc.",Consumer Services,Hotels/Resorts,n/a
FMAX,Full Spectrum Inc.,n/a,n/a,n/a
FULT,Fulton Financial Corporation,Finance,Major Banks,n/a
FSNN,"Fusion Telecommunications International, Inc.",Technology,Computer Software: Prepackaged Software,n/a
FTFT,Future FinTech Group Inc.,Consumer Non-Durables,Packaged Foods,n/a
FFHL,"Fuwei Films (Holdings) Co., Ltd.",Capital Goods,Specialty Chemicals,2006
WILC,"G. Willi-Food International,  Ltd.",Consumer Non-Durables,Food Distributors,n/a
GTHX,"G1 Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2017
FOANC,Gabelli NextShares Trust,n/a,n/a,n/a
MOGLC,Gabelli NextShares Trust,n/a,n/a,n/a
GAIA,"Gaia, Inc.",Consumer Services,Movies/Entertainment,1999
GLPG,Galapagos NV,Health Care,Major Pharmaceuticals,2015
GALT,Galectin Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a
GALE,"Galena Biopharma, Inc.",Health Care,Major Pharmaceuticals,n/a
GLMD,Galmed Pharmaceuticals Ltd.,Health Care,Major Pharmaceuticals,2014
GLPI,"Gaming and Leisure Properties, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
GPIC,Gaming Partners International Corporation,Consumer Non-Durables,Recreational Products/Toys,n/a
GRMN,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,2000
GARS,Garrison Capital Inc.,n/a,n/a,2013
GDS,GDS Holdings Limited,Technology,"Computer Software: Programming, Data Processing",2016
GEMP,Gemphire Therapeutics Inc.,Health Care,Major Pharmaceuticals,2016
GENC,Gencor Industries Inc.,Capital Goods,Construction/Ag Equipment/Trucks,n/a
GNCMA,"General Communication, Inc.",Public Utilities,Telecommunications Equipment,n/a
GFN,General Finance Corporation,Technology,Diversified Commercial Services,n/a
GFNCP,General Finance Corporation,Technology,Diversified Commercial Services,n/a
GFNSL,General Finance Corporation,Technology,Diversified Commercial Services,n/a
GENE,Genetic Technologies Ltd,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a
GNUS,"Genius Brands International, Inc.",Consumer Services,Movies/Entertainment,n/a
GNMK,"GenMark Diagnostics, Inc.",Health Care,Medical/Dental Instruments,2010
GNCA,"Genocea Biosciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2014
GHDX,"Genomic Health, Inc.",Health Care,Medical Specialities,2005
GNST,GenSight Biologics S.A.,n/a,n/a,n/a
GNTX,Gentex Corporation,Capital Goods,Auto Parts:O.E.M.,n/a
THRM,Gentherm Inc,Capital Goods,Auto Parts:O.E.M.,n/a
GEOS,Geospace Technologies Corporation,Capital Goods,Industrial Machinery/Components,n/a
GABC,"German American Bancorp, Inc.",Finance,Major Banks,n/a
GERN,Geron Corporation,Health Care,Major Pharmaceuticals,1996
GEVO,"Gevo, Inc.",Basic Industries,Major Chemicals,2011
ROCK,"Gibraltar Industries, Inc.",Capital Goods,Steel/Iron Ore,1993
GIGM,GigaMedia Limited,Technology,"Computer Software: Programming, Data Processing",n/a
GIGA,Giga-tronics Incorporated,Capital Goods,Electrical Products,1983
GIII,"G-III Apparel Group, LTD.",Consumer Non-Durables,Apparel,1989
GILT,Gilat Satellite Networks Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment,n/a
GILD,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1992
GBCI,"Glacier Bancorp, Inc.",Finance,Major Banks,n/a
GLAD,Gladstone Capital Corporation,n/a,n/a,2001
GLADO,Gladstone Capital Corporation,n/a,n/a,n/a
GOOD,Gladstone Commercial Corporation,Consumer Services,Real Estate,2003
GOODM,Gladstone Commercial Corporation,Consumer Services,Real Estate,n/a
GOODO,Gladstone Commercial Corporation,Consumer Services,Real Estate,n/a
GOODP,Gladstone Commercial Corporation,Consumer Services,Real Estate,n/a
GAIN,Gladstone Investment Corporation,n/a,n/a,2005
GAINM,Gladstone Investment Corporation,n/a,n/a,n/a
GAINN,Gladstone Investment Corporation,n/a,n/a,n/a
GAINO,Gladstone Investment Corporation,n/a,n/a,n/a
LAND,Gladstone Land Corporation,Consumer Services,Real Estate Investment Trusts,2013
LANDP,Gladstone Land Corporation,Consumer Services,Real Estate Investment Trusts,n/a
GLBZ,Glen Burnie Bancorp,Finance,Major Banks,n/a
GBT,"Global Blood Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015
GLBR,"Global Brokerage, Inc.",Finance,Investment Bankers/Brokers/Service,n/a
ENT,Global Eagle Entertainment Inc.,Consumer Services,Telecommunications Equipment,2011
GBLI,Global Indemnity Limited,Finance,Property-Casualty Insurers,n/a
GBLIL,Global Indemnity Limited,Finance,Property-Casualty Insurers,n/a
GBLIZ,Global Indemnity Limited,Finance,Property-Casualty Insurers,n/a
GPAC,Global Partner Acquisition Corp.,Health Care,Hospital/Nursing Management,2015
GPACU,Global Partner Acquisition Corp.,Health Care,Hospital/Nursing Management,2015
GPACW,Global Partner Acquisition Corp.,Health Care,Hospital/Nursing Management,2015
SELF,"Global Self Storage, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
GWRS,"Global Water Resources, Inc.",Public Utilities,Water Supply,2016
KRMA,Global X Conscious Companies ETF,n/a,n/a,n/a
FINX,Global X FinTech ETF,n/a,n/a,n/a
ACTX,Global X Guru Activist ETF,n/a,n/a,n/a
BFIT,Global X Health & Wellness Thematic ETF,n/a,n/a,n/a
SNSR,Global X Internet of Things ETF,n/a,n/a,n/a
LNGR,Global X Longevity Thematic ETF,n/a,n/a,n/a
MILN,Global X Millennials Thematic ETF,n/a,n/a,n/a
EFAS,Global X MSCI SuperDividend EAFE ETF,n/a,n/a,n/a
QQQC,Global X NASDAQ China Technology ETF,n/a,n/a,n/a
BOTZ,Global X Robotics & Artificial Intelligence ETF,n/a,n/a,n/a
CATH,Global X S&P 500 Catholic Values ETF,n/a,n/a,n/a
SOCL,Global X Social Media ETF,n/a,n/a,n/a
ALTY,Global X SuperDividend Alternatives ETF,n/a,n/a,n/a
SRET,Global X SuperDividend REIT ETF,n/a,n/a,n/a
YLCO,Global X Yieldco Index ETF,n/a,n/a,n/a
GLBS,Globus Maritime Limited,Transportation,Marine Transportation,n/a
GLUU,Glu Mobile Inc.,Technology,EDP Services,2007
GLYC,"GlycoMimetics, Inc.",Health Care,Major Pharmaceuticals,2014
GOGO,Gogo Inc.,Consumer Services,Telecommunications Equipment,2013
